can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,id_team,name,short_name,position,price,team_name,avg_mins_per_start,total_attacking_involvement,minutes_per_90,xg_per_90,goals_per_90,xa_per_90,assists_per_90,games_played,start_rate,estimated_shots_per_90,goal_efficiency,assist_efficiency,offensive_threat,points_per_start
True,True,,,607464,0,0,0,0,0,2,4.3,3.8,2,Michael,4.3,110,False,,,45,607464.jpg,3.5,False,Kayode,0.4,False,,a,5,94,14,39688,1337,21223,2061,1.0,3.1,Kayode,106.0,2025-07-01,2004-07-10,False,p607464,346,0,0,1,6,0,0,0,0,0,0,2,46,74.4,24.5,4.0,10.3,20,15,8,28,4,0.0,0.1,0.10,5.6,78,35,153,38,280,94,141,49,,,,,,,0.0,0.0,0.03,0.03,1.46,1.56,506,113,67,30,123,52,277,100,1.04,0.26,7.28,5,Brentford,BRE,DEF,4.5,Brentford,86.5,0.1,3.8444444444444446,0.0,0.0,0.02601156069364162,0.0,3.8444444444444446,100.0,0.0,0.0,-0.02601156069364162,0.02601156069364162,3.5
True,True,,,444765,0,0,0,0,0,2,4.0,3.5,1,Sepp,4.0,113,False,,,45,444765.jpg,3.8,False,van den Berg,0.7,False,,a,5,94,15,57500,2117,31682,3922,0.9,3.3,Van den Berg,152.0,2024-08-22,2001-12-20,False,p444765,360,0,0,1,7,0,0,0,0,0,0,0,47,98.0,1.9,26.0,12.6,41,11,3,44,4,0.21,0.03,0.24,5.84,28,8,328,117,130,26,111,33,,,,,,,0.05,0.0,0.01,0.06,1.46,1.75,433,96,82,37,107,45,208,75,1.0,0.25,11.0,5,Brentford,BRE,DEF,4.5,Brentford,90.0,0.24,4.0,0.0525,0.0,0.0075,0.0,4.0,100.0,0.315,-0.0525,-0.0075,0.06,3.75
True,True,75.0,,465730,0,0,0,0,0,2,0.8,1.0,1,Maxim,1.0,145,False,Knock - 75% chance of playing,2025-09-13T21:30:07.998380Z,45,465730.jpg,1.2,False,De Cuyper,3.6,False,,d,6,36,5,45895,405,296545,50797,0.2,1.1,De Cuyper,21.0,2025-07-05,2000-12-22,False,p465730,269,0,0,0,5,0,0,0,1,0,0,0,24,28.4,37.7,12.0,7.9,10,15,6,16,4,0.0,0.47,0.47,3.84,221,87,99,22,209,56,191,64,,,,,,,0.0,0.0,0.16,0.16,1.28,1.67,442,98,259,90,289,99,90,36,1.34,0.0,5.35,6,Brighton,BHA,DEF,4.5,Brighton,67.25,0.47,2.988888888888889,0.0,0.0,0.15724907063197024,0.0,2.988888888888889,100.0,0.0,0.0,-0.15724907063197024,0.15724907063197024,1.25
True,True,,,83299,0,0,0,0,0,2,2.7,2.7,2,Lewis,2.7,146,False,,,45,83299.jpg,2.5,False,Dunk,1.2,False,,a,6,36,10,31522,3121,42435,5858,0.6,2.2,Dunk,241.0,2009-07-01,1991-11-21,False,p83299,360,0,1,0,6,0,0,0,1,0,0,0,47,60.0,14.2,26.0,10.1,27,16,3,30,4,0.18,0.02,0.20,5.63,107,46,217,69,127,23,144,50,,,,,,,0.04,0.0,0.0,0.04,1.41,1.5,392,71,132,58,185,73,173,64,1.0,0.0,7.5,6,Brighton,BHA,DEF,4.5,Brighton,90.0,1.2,4.0,0.045,0.0,0.005,0.25,4.0,100.0,0.27,-0.045,0.245,0.049999999999999996,2.5
True,True,,,469142,0,0,0,0,0,2,1.7,1.7,3,Jan Paul,1.7,151,False,,,45,469142.jpg,1.8,False,van Hecke,0.9,False,,a,6,36,7,13950,1480,40657,4334,0.4,1.6,Van Hecke,152.0,2020-09-10,2000-06-08,False,p469142,360,0,0,0,6,0,0,0,1,0,0,0,29,87.8,3.4,39.0,13.1,27,14,2,29,4,0.3,0.16,0.46,5.63,49,19,309,106,82,9,100,26,,,,,,,0.08,0.0,0.04,0.12,1.41,1.5,445,99,203,76,253,88,188,70,1.0,0.0,7.25,6,Brighton,BHA,DEF,4.5,Brighton,90.0,0.45999999999999996,4.0,0.075,0.0,0.04,0.0,4.0,100.0,0.44999999999999996,-0.075,-0.04,0.11499999999999999,1.75
True,True,,,179268,1,-1,2,-2,0,2,4.5,4.5,1,Marc,4.0,224,False,,,62,179268.jpg,5.0,False,Cucurella Saseta,27.8,False,,a,7,8,20,1299151,52749,498424,154153,0.6,3.2,Cucurella,200.0,2022-08-05,1998-07-22,False,p179268,293,0,1,2,2,0,0,0,0,0,0,2,96,82.4,79.6,36.0,19.8,15,16,8,23,3,0.17,0.47,0.64,2.84,57,22,32,5,93,13,42,4,,,,,,,0.05,0.0,0.14,0.19,0.87,0.61,82,1,88,39,57,28,11,3,0.92,0.61,7.06,7,Chelsea,CHE,DEF,6.2,Chelsea,97.66666666666667,1.6400000000000001,3.2555555555555555,0.052218430034129695,0.0,0.14436860068259386,0.30716723549488056,3.2555555555555555,75.0,0.3133105802047782,-0.052218430034129695,0.1627986348122867,0.19658703071672357,6.666666666666667
True,True,,,180736,0,0,1,-1,1,2,8.5,8.5,3,Trevoh,8.0,226,True,,,51,180736.jpg,7.5,False,Chalobah,8.6,False,,a,7,8,30,895740,99785,167379,44463,1.6,5.9,Chalobah,241.0,2018-02-16,1999-07-05,False,p180736,338,1,1,2,3,0,0,0,0,0,0,2,107,123.0,32.0,59.0,21.4,33,13,8,41,4,0.55,0.54,1.09,3.4,10,3,110,25,49,4,32,2,,,,,,,0.15,0.0,0.14,0.29,0.91,0.8,234,33,6,3,9,5,51,18,1.07,0.53,10.92,7,Chelsea,CHE,DEF,5.1,Chelsea,84.5,3.09,3.7555555555555555,0.14644970414201186,0.26627218934911245,0.1437869822485207,0.26627218934911245,3.7555555555555555,100.0,0.8786982248520712,0.11982248520710059,0.12248520710059174,0.29023668639053257,7.5
True,True,,,247348,0,0,1,-1,0,2,6.3,6.8,5,Daniel,6.3,256,False,,,56,247348.jpg,6.0,False,Muñoz Mejía,13.9,False,,a,8,31,24,865813,74144,238512,36798,1.1,4.3,Muñoz,48.0,2024-01-30,1996-05-26,False,p247348,360,0,1,3,1,0,0,0,2,0,0,1,93,74.6,48.5,53.0,17.5,16,17,8,24,4,0.17,1.02,1.19,4.02,77,34,78,18,60,6,55,9,,,,,,,0.04,0.0,0.26,0.3,1.0,0.25,126,12,26,10,31,14,28,8,1.0,0.75,6.0,8,Crystal Palace,CRY,DEF,5.6,Crystal Palace,90.0,2.19,4.0,0.0425,0.0,0.255,0.25,4.0,100.0,0.255,-0.0425,-0.0050000000000000044,0.2975,6.0
True,True,,,437499,0,0,0,0,1,2,6.7,7.2,6,Maxence,6.7,257,True,,,50,437499.jpg,7.0,False,Lacroix,4.0,False,,a,8,31,28,386102,93978,95461,15166,1.3,5.6,Lacroix,73.0,2024-08-30,2000-04-06,False,p437499,360,0,1,3,1,0,0,0,1,0,0,2,105,107.6,15.4,27.0,15.0,36,11,7,43,4,0.1,0.14,0.24,4.02,20,5,210,66,122,21,76,18,,,,,,,0.02,0.0,0.04,0.06,1.0,0.25,277,45,17,7,16,9,84,34,1.0,0.75,10.75,8,Crystal Palace,CRY,DEF,5.0,Crystal Palace,90.0,1.24,4.0,0.025,0.0,0.035,0.25,4.0,100.0,0.15000000000000002,-0.025,0.215,0.060000000000000005,7.0
True,True,,,244723,0,0,0,0,0,2,4.3,4.8,6,Tyrick,4.3,258,False,,,50,244723.jpg,5.5,False,Mitchell,1.9,False,,a,8,31,22,106805,6313,55277,5433,0.9,4.4,Mitchell,241.0,2019-12-15,1999-09-01,False,p244723,360,0,0,3,1,0,0,0,1,0,0,1,97,84.0,66.8,12.0,16.3,17,18,16,33,4,0.0,0.24,0.24,4.02,54,21,51,8,213,58,62,12,,,,,,,0.0,0.0,0.06,0.06,1.0,0.25,271,42,70,31,45,21,130,52,1.0,0.75,8.25,8,Crystal Palace,CRY,DEF,5.0,Crystal Palace,90.0,0.24,4.0,0.0,0.0,0.06,0.0,4.0,100.0,0.0,0.0,-0.06,0.06,5.5
True,True,,,209036,1,-1,2,-2,1,2,7.7,8.2,6,Marc,7.7,260,True,,,47,209036.jpg,7.2,False,Guéhi,22.0,False,,a,8,31,29,1340193,301863,268927,21714,1.6,6.2,Guéhi,241.0,2021-07-18,2000-07-13,False,p209036,360,1,0,3,1,0,0,0,0,0,0,3,101,96.2,25.1,27.0,14.9,21,15,5,26,4,0.19,0.03,0.22,4.02,30,10,150,36,121,20,77,19,,,,,,,0.05,0.0,0.01,0.06,1.0,0.25,383,65,9,4,10,6,16,5,1.0,0.75,6.5,8,Crystal Palace,CRY,DEF,4.7,Crystal Palace,90.0,1.22,4.0,0.0475,0.25,0.0075,0.0,4.0,100.0,0.28500000000000003,0.2025,-0.0075,0.055,7.25
True,True,,,427623,0,0,0,0,0,2,5.3,5.8,6,Chris,5.3,261,False,,,45,427623.jpg,5.5,False,Richards,2.1,False,,a,8,31,22,155310,22899,72073,7405,1.2,4.9,Richards,229.0,2022-07-27,2000-03-28,False,p427623,360,0,0,3,1,0,0,0,0,0,0,0,92,90.0,17.5,18.0,12.6,25,6,8,33,4,0.27,0.08,0.35,4.02,47,17,193,54,176,41,110,32,,,,,,,0.07,0.0,0.02,0.09,1.0,0.25,427,94,39,17,44,20,122,49,1.0,0.75,8.25,8,Crystal Palace,CRY,DEF,4.5,Crystal Palace,90.0,0.35000000000000003,4.0,0.0675,0.0,0.02,0.0,4.0,100.0,0.405,-0.0675,-0.02,0.08750000000000001,5.5
True,True,,,17761,0,0,0,0,0,2,5.3,6.3,8,James,6.3,291,False,,,55,17761.jpg,5.8,False,Tarkowski,7.0,False,,a,9,11,23,234588,25548,210018,25451,1.1,4.2,Tarkowski,241.0,2022-07-01,1992-11-19,False,p17761,360,0,0,2,3,0,0,0,0,0,0,0,66,96.6,13.5,17.0,12.8,40,13,7,47,4,0.2,0.05,0.25,6.15,29,9,223,73,184,43,105,29,,,,,,,0.05,0.0,0.01,0.06,1.54,0.75,129,14,25,9,39,17,60,23,1.0,0.5,11.75,9,Everton,EVE,DEF,5.5,Everton,90.0,0.25,4.0,0.05,0.0,0.0125,0.0,4.0,100.0,0.30000000000000004,-0.05,-0.0125,0.0625,5.75
True,True,,,512462,0,0,0,0,0,2,3.3,4.3,6,Jake,4.3,293,False,,,50,512462.jpg,3.8,False,O'Brien,0.5,False,,a,9,11,15,16653,1670,23128,2656,0.9,3.0,O'Brien,104.0,2024-07-30,2001-05-15,False,p512462,360,0,0,2,3,0,0,0,0,0,0,0,44,48.0,30.5,20.0,9.9,15,11,7,22,4,0.29,0.09,0.38,6.15,135,60,121,29,160,34,154,54,,,,,,,0.07,0.0,0.02,0.09,1.54,0.75,299,50,73,33,112,49,237,86,1.0,0.5,5.5,9,Everton,EVE,DEF,5.0,Everton,90.0,0.38,4.0,0.0725,0.0,0.0225,0.0,4.0,100.0,0.43499999999999994,-0.0725,-0.0225,0.095,3.75
True,True,,,106611,0,0,0,0,0,2,4.7,5.7,6,Michael,5.7,295,False,,,45,106611.jpg,4.8,False,Keane,0.6,False,,a,9,11,19,49831,8018,24757,3791,1.3,4.2,Keane,241.0,2017-07-03,1993-01-11,False,p106611,360,0,0,2,3,0,0,0,0,0,0,0,59,79.4,11.7,38.0,12.9,36,9,4,40,4,0.55,0.05,0.60,6.15,64,27,238,77,87,10,102,28,,,,,,,0.14,0.0,0.01,0.15,1.54,0.75,395,73,32,12,62,29,220,78,1.0,0.5,10.0,9,Everton,EVE,DEF,4.5,Everton,90.0,0.6000000000000001,4.0,0.1375,0.0,0.0125,0.0,4.0,100.0,0.8250000000000001,-0.1375,-0.0125,0.15000000000000002,4.75
True,True,,,174874,0,0,0,0,1,2,5.7,6.2,10,Joachim,5.7,317,False,,,45,174874.jpg,4.8,False,Andersen,3.3,False,,a,10,54,19,145397,34921,84508,8429,1.3,4.2,Andersen,58.0,2024-08-23,1996-05-31,False,p174874,360,0,0,1,4,0,0,0,0,0,0,2,73,90.8,26.6,18.0,13.5,31,14,10,41,4,0.21,0.72,0.93,6.25,46,16,139,34,175,40,90,22,,,,,,,0.05,0.0,0.18,0.23,1.56,1.0,405,79,33,13,63,30,95,38,1.0,0.25,10.25,10,Fulham,FUL,DEF,4.5,Fulham,90.0,0.9299999999999999,4.0,0.0525,0.0,0.18,0.0,4.0,100.0,0.315,-0.0525,-0.18,0.23249999999999998,4.75
True,True,,,232892,0,0,0,0,0,2,4.0,4.5,9,Calvin,4.0,318,False,,,45,232892.jpg,3.2,False,Bassey,0.5,False,,a,10,54,13,20615,3869,17644,1348,0.9,2.9,Bassey,157.0,2023-07-28,1999-12-31,False,p232892,360,0,0,1,4,0,0,0,1,0,0,3,50,51.8,6.7,7.0,6.6,15,20,6,21,4,0.15,0.05,0.20,6.25,124,56,276,91,247,75,217,69,,,,,,,0.04,0.0,0.01,0.05,1.56,1.0,422,91,81,36,147,63,235,85,1.0,0.25,5.25,10,Fulham,FUL,DEF,4.5,Fulham,90.0,0.2,4.0,0.0375,0.0,0.0125,0.0,4.0,100.0,0.22499999999999998,-0.0375,-0.0125,0.05,3.25
True,True,,,167074,0,0,0,0,0,2,3.7,4.2,6,Kenny,3.7,322,False,,,45,167074.jpg,3.2,False,Tete,0.2,False,,a,10,54,13,11397,1293,7850,770,0.8,2.9,Tete,152.0,2020-09-10,1995-10-09,False,p167074,360,0,0,1,4,0,0,0,0,0,0,0,65,64.0,26.8,14.0,10.5,15,12,13,28,4,0.07,0.41,0.48,6.25,101,43,135,32,199,49,137,47,,,,,,,0.02,0.0,0.1,0.12,1.56,1.0,403,78,95,43,145,61,349,123,1.0,0.25,7.0,10,Fulham,FUL,DEF,4.5,Fulham,90.0,0.48,4.0,0.0175,0.0,0.1025,0.0,4.0,100.0,0.10500000000000001,-0.0175,-0.1025,0.12,3.25
True,True,100.0,100.0,226182,0,0,0,0,0,2,1.8,1.8,2,Jayden,2.3,342,False,,2025-08-10T23:00:06.436528Z,45,226182.jpg,3.2,False,Bogle,0.2,False,,a,11,2,13,5252,645,6319,835,0.5,2.9,Bogle,241.0,2024-07-20,2000-07-27,False,p226182,352,0,0,2,5,0,0,0,1,0,0,0,45,43.4,15.6,29.0,8.8,15,24,8,23,4,0.14,0.04,0.18,3.95,155,66,207,63,110,17,172,59,,,,,,,0.04,0.0,0.01,0.05,1.01,1.28,417,88,165,68,146,62,366,133,1.02,0.51,5.88,11,Leeds,LEE,DEF,4.5,Leeds,88.0,0.18000000000000002,3.911111111111111,0.03579545454545455,0.0,0.010227272727272727,0.0,3.911111111111111,100.0,0.21477272727272728,-0.03579545454545455,-0.010227272727272727,0.04602272727272727,3.25
True,True,,,222694,0,0,0,0,0,2,2.2,2.2,2,Pascal,2.7,343,False,,,45,222694.jpg,4.0,False,Struijk,0.4,False,,a,11,2,16,14506,1131,16432,2099,0.6,3.6,Struijk,152.0,2018-04-12,1999-08-11,False,p222694,360,0,0,2,6,0,0,0,0,0,0,2,63,65.8,13.5,26.0,10.6,23,12,3,26,4,0.23,0.03,0.26,4.74,96,40,222,72,128,24,135,45,,,,,3.0,,0.06,0.0,0.01,0.07,1.18,1.5,415,86,135,60,87,40,286,105,1.0,0.5,6.5,11,Leeds,LEE,DEF,4.5,Leeds,90.0,0.26,4.0,0.0575,0.0,0.0075,0.0,4.0,100.0,0.34500000000000003,-0.0575,-0.0075,0.065,4.0
True,True,100.0,100.0,243526,0,0,0,0,0,2,2.2,2.2,0,Gabriel,2.7,347,False,,2025-08-31T01:00:08.219642Z,40,243526.jpg,4.2,False,Gudmundsson,5.0,False,,a,11,2,17,389653,23873,136922,15452,0.7,4.2,Gudmundsson,206.0,2025-07-08,1999-04-29,False,p243526,349,0,0,2,6,1,0,0,1,0,0,6,56,63.6,67.8,21.0,15.3,17,13,8,25,4,0.17,0.23,0.40,4.71,102,44,50,7,146,31,71,15,,,,,,,0.04,0.0,0.06,0.1,1.21,1.55,645,175,128,54,81,37,72,28,1.03,0.52,6.45,11,Leeds,LEE,DEF,4.0,Leeds,87.25,0.4,3.8777777777777778,0.04383954154727794,0.0,0.05931232091690545,0.0,3.8777777777777778,100.0,0.2630372492836677,-0.04383954154727794,-0.05931232091690545,0.1031518624641834,4.25
True,True,100.0,100.0,214225,0,0,0,0,0,2,3.8,3.8,4,Joe,4.3,348,False,,2025-09-05T10:00:06.564684Z,40,214225.jpg,5.0,False,Rodon,3.3,False,,a,11,2,20,223206,59757,92654,10137,1.1,5.0,Rodon,244.0,2024-07-02,1997-10-22,False,p214225,360,0,0,2,6,0,0,0,0,0,0,2,64,77.8,2.2,4.0,8.4,36,8,2,38,4,0.0,0.0,0.00,4.74,70,30,322,114,271,86,181,62,,,,,,,0.0,0.0,0.0,0.0,1.18,1.5,634,169,65,29,55,27,93,37,1.0,0.5,9.5,11,Leeds,LEE,DEF,4.0,Leeds,90.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,5.0
True,True,,,544877,0,0,0,0,0,2,3.3,3.8,0,Milos,2.3,371,False,,,60,544877.jpg,1.8,False,Kerkez,5.6,False,,a,12,14,7,178941,12961,330618,65791,0.4,1.2,Kerkez,98.0,2025-06-26,2003-11-07,False,p544877,276,0,0,1,2,0,0,0,2,0,0,0,38,48.0,21.1,10.0,8.0,18,11,6,24,4,0.08,0.03,0.11,2.35,136,61,173,47,223,63,189,63,,,,,,,0.03,0.0,0.01,0.04,0.77,0.65,95,5,180,71,261,90,66,27,1.3,0.33,7.83,12,Liverpool,LIV,DEF,6.0,Liverpool,69.0,0.11,3.066666666666667,0.02608695652173913,0.0,0.009782608695652173,0.0,3.066666666666667,100.0,0.15652173913043477,-0.02608695652173913,-0.009782608695652173,0.035869565217391305,1.75
True,True,,,97032,1,-1,1,-1,0,2,7.3,7.8,8,Virgil,6.3,373,False,,,61,97032.jpg,5.5,False,van Dijk,28.8,False,,a,12,14,22,868294,132028,485726,42480,1.0,3.6,Virgil,152.0,2018-01-01,1991-07-08,False,p97032,360,0,0,2,4,0,0,0,0,0,0,4,77,144.0,21.2,27.0,19.2,48,8,2,50,4,0.18,0.09,0.27,3.25,5,1,171,45,124,22,45,6,,,3.0,,,,0.04,0.0,0.02,0.06,0.81,1.0,83,2,27,11,46,22,10,2,1.0,0.5,12.5,12,Liverpool,LIV,DEF,6.1,Liverpool,90.0,0.27,4.0,0.045,0.0,0.0225,0.0,4.0,100.0,0.27,-0.045,-0.0225,0.0675,5.5
True,True,,,204716,0,0,0,0,0,2,6.0,6.5,9,Ibrahima,5.0,374,False,,,55,204716.jpg,4.0,False,Konaté,3.2,False,,a,12,14,16,116576,30145,132073,11311,0.9,2.9,Konaté,73.0,2021-07-01,1999-05-25,False,p204716,344,0,0,2,4,0,0,0,1,0,0,3,66,71.6,29.1,9.0,11.0,19,11,6,25,4,0.49,0.06,0.55,3.16,83,37,126,30,229,67,132,42,,,,,,,0.13,0.0,0.02,0.15,0.83,1.05,144,18,52,23,97,42,98,40,1.05,0.52,6.54,12,Liverpool,LIV,DEF,5.5,Liverpool,86.0,0.55,3.8222222222222224,0.12819767441860463,0.0,0.01569767441860465,0.0,3.8222222222222224,100.0,0.7691860465116278,-0.12819767441860463,-0.01569767441860465,0.14389534883720928,4.0
True,True,25.0,25.0,448514,-1,1,-1,1,0,2,0.1,0.2,0,Rayan,0.3,402,False,Knock - 25% chance of playing,2025-09-12T13:00:10.032262Z,59,448514.jpg,3.3,False,Aït-Nouri,11.1,False,,d,13,43,10,479717,420,1496230,283143,0.1,1.7,Aït-Nouri,3.0,2025-06-09,2001-06-06,False,p448514,202,0,0,1,2,0,0,0,1,0,0,1,34,43.0,26.7,7.0,7.6,14,8,9,23,3,0.04,0.48,0.52,2.94,156,67,138,33,252,77,199,65,,,,,,,0.02,0.0,0.21,0.23,1.31,0.89,111,8,379,133,141,60,39,14,1.34,0.45,10.25,13,Man City,MCI,DEF,5.9,Man City,67.33333333333333,0.52,2.2444444444444445,0.01782178217821782,0.0,0.21386138613861386,0.0,2.2444444444444445,75.0,0.10693069306930691,-0.01782178217821782,-0.21386138613861386,0.23168316831683167,3.3333333333333335
True,True,,,209365,0,0,0,0,0,2,2.5,2.5,1,Matthijs,3.0,436,False,,,50,209365.jpg,3.2,False,de Ligt,2.8,False,,a,14,1,13,154854,5246,132224,24221,0.6,2.6,De Ligt,152.0,2024-08-13,1999-08-12,False,p209365,360,0,0,0,7,0,0,0,0,0,0,3,50,87.4,17.2,31.0,13.5,26,14,8,34,4,0.31,0.07,0.38,6.79,50,20,198,56,105,16,91,23,,,,,,,0.08,0.0,0.02,0.1,1.7,1.75,258,39,117,52,149,64,108,45,1.0,0.0,8.5,14,Man Utd,MUN,DEF,5.0,Man Utd,90.0,0.38,4.0,0.0775,0.0,0.0175,0.0,4.0,100.0,0.46499999999999997,-0.0775,-0.0175,0.095,3.25
True,True,,,596777,0,0,0,0,0,2,0.5,0.5,1,Patrick,1.0,441,False,,,45,596777.jpg,1.3,False,Dorgu,5.8,False,,a,14,1,4,348706,4211,407768,50760,0.2,0.9,Dorgu,58.0,2025-02-02,2004-10-26,False,p596777,270,0,0,0,5,0,0,0,1,0,0,0,15,34.2,56.2,42.0,13.2,7,6,8,15,3,0.24,0.16,0.40,5.59,196,77,65,13,77,8,98,25,,,,,,,0.08,0.0,0.05,0.13,1.86,1.67,502,112,261,92,285,98,64,25,1.0,0.0,5.0,14,Man Utd,MUN,DEF,4.5,Man Utd,90.0,0.4,3.0,0.08,0.0,0.05333333333333334,0.0,3.0,75.0,0.48,-0.08,-0.05333333333333334,0.13333333333333333,1.3333333333333333
True,True,,,106760,0,0,0,0,0,2,0.8,0.8,1,Luke,1.3,443,False,,,45,106760.jpg,1.5,False,Shaw,0.3,False,,a,14,1,6,14406,926,13921,2210,0.3,1.3,Shaw,241.0,2014-07-01,1995-07-12,False,p106760,345,0,0,0,7,0,0,0,0,0,0,0,17,42.4,22.8,0.0,6.5,7,13,8,15,4,0.0,0.1,0.10,6.55,159,68,158,41,519,211,221,72,3.0,,,,,,0.0,0.0,0.03,0.03,1.71,1.83,396,74,227,82,273,94,311,111,1.04,0.0,3.91,14,Man Utd,MUN,DEF,4.5,Man Utd,86.25,0.1,3.8333333333333335,0.0,0.0,0.026086956521739132,0.0,3.8333333333333335,100.0,0.0,0.0,-0.026086956521739132,0.026086956521739132,1.5
True,True,,,550864,0,0,0,0,0,2,2.2,2.2,1,Leny,2.7,444,False,,,45,550864.jpg,3.0,False,Yoro,2.3,False,,a,14,1,12,143956,5148,102451,18182,0.6,2.7,Yoro,73.0,2024-07-19,2005-11-13,False,p550864,321,0,1,0,6,0,0,0,0,0,0,1,32,41.6,19.3,15.0,7.5,21,11,5,26,4,0.27,0.04,0.31,5.7,161,69,185,51,193,46,200,66,,,,,,,0.08,0.0,0.01,0.09,1.6,1.68,476,108,137,61,155,67,118,47,1.12,0.0,7.29,14,Man Utd,MUN,DEF,4.5,Man Utd,80.25,1.31,3.566666666666667,0.07570093457943926,0.0,0.011214953271028037,0.2803738317757009,3.566666666666667,100.0,0.4542056074766355,-0.07570093457943926,0.26915887850467285,0.08691588785046729,3.0
True,True,100.0,100.0,119471,0,0,0,0,0,2,5.5,5.5,8,Fabian,5.0,474,False,,2025-08-25T23:00:08.159533Z,55,119471.jpg,5.8,False,Schär,3.1,False,,a,15,4,23,142199,19619,113547,7625,0.9,4.2,Schär,207.0,2018-07-26,1991-12-20,False,p119471,350,0,0,3,2,0,0,0,0,0,0,0,82,80.0,25.0,15.0,12.1,31,13,4,35,4,0.08,0.07,0.15,1.72,62,25,152,37,195,47,117,35,,,2.0,,4.0,,0.02,0.0,0.02,0.04,0.44,0.51,135,16,50,22,40,18,100,41,1.03,0.77,9.0,15,Newcastle,NEW,DEF,5.5,Newcastle,87.5,0.15000000000000002,3.888888888888889,0.020571428571428574,0.0,0.018000000000000002,0.0,3.888888888888889,100.0,0.12342857142857144,-0.020571428571428574,-0.018000000000000002,0.038571428571428576,5.75
True,True,,,78916,0,0,0,0,0,2,5.2,5.2,6,Dan,4.7,476,False,,,50,78916.jpg,5.8,False,Burn,5.6,False,,a,15,4,23,296585,20993,113378,16483,0.9,4.6,Burn,241.0,2022-01-31,1992-05-09,False,p78916,360,0,0,3,3,0,0,0,1,0,0,1,76,59.2,17.3,23.0,10.0,26,14,4,30,4,0.05,0.09,0.14,2.09,110,48,195,55,142,29,149,52,,,,,,,0.01,0.0,0.02,0.03,0.52,0.75,240,36,59,28,37,16,65,26,1.0,0.75,7.5,15,Newcastle,NEW,DEF,5.0,Newcastle,90.0,0.14,4.0,0.0125,0.0,0.0225,0.0,4.0,100.0,0.07500000000000001,-0.0125,-0.0225,0.035,5.75
True,True,,,441191,0,0,1,-1,0,2,5.8,5.8,6,Tino,5.3,477,False,,,51,441191.jpg,6.2,False,Livramento,9.5,False,,a,15,4,25,783102,61824,154698,25884,1.0,4.9,Livramento,241.0,2023-08-08,2002-11-12,False,p441191,360,0,1,3,3,0,0,0,0,0,0,3,88,55.6,50.4,14.0,12.0,6,19,4,10,4,0.0,0.3,0.30,2.09,114,49,73,17,200,50,119,37,,,,,,,0.0,0.0,0.08,0.08,0.52,0.75,236,34,41,18,22,12,43,15,1.0,0.75,2.5,15,Newcastle,NEW,DEF,5.1,Newcastle,90.0,1.3,4.0,0.0,0.0,0.075,0.25,4.0,100.0,0.0,0.0,0.175,0.075,6.25
True,True,,,77794,0,0,0,0,0,2,5.5,5.5,8,Kieran,5.0,478,False,,,50,77794.jpg,5.2,False,Trippier,2.9,False,,a,15,4,21,122100,17277,56633,6804,1.0,4.2,Trippier,241.0,2022-01-07,1990-09-19,False,p77794,316,0,0,3,2,0,0,0,0,0,0,2,77,36.8,129.5,4.0,16.9,6,19,2,8,4,0.0,0.35,0.35,1.65,184,74,9,1,282,96,58,10,1.0,,1.0,,,,0.0,0.0,0.1,0.1,0.47,0.57,239,35,46,20,51,25,104,43,1.14,0.85,2.28,15,Newcastle,NEW,DEF,5.0,Newcastle,79.0,0.35,3.511111111111111,0.0,0.0,0.09968354430379746,0.0,3.511111111111111,100.0,0.0,0.0,-0.09968354430379746,0.09968354430379746,5.25
